idx,class,conversation
3758,갈취 대화,친구야 저번에 돈 빌려줘서 너무 고마웠어 아 응 근데 내가 오늘도 깜빡하고 지갑을 안 가져와서 뭐 뭐라고 미안한데 한 번만 더 빌려주라 오 오늘은 돈 없어 에이 거짓말 치지 마일 오늘 반티 산다고 돈 걷는 날이잖아 돈 가져왔으면서 안 돼 반티 값 내야 돼 좋게 말할 때 그냥 좀 주라 피곤하게 하지 말고 아 알았어
3759,기타 괴롭힘 대화,여기 빵 야 너 미쳤냐 내가 이 빵 싫어한다고 했지 미안해매점에 이 것밖에 없어서그렇다고 던질 거까진 니가 주어먹어 응 바닥에 떨어진 거 내가 먹어 더럽잖아 그니까 니가 먹으라고 그냥 버리면안될까 배가 불렀나보다 요즘 아니야먹을게 티끌 털지말고 그대로 개처럼 먹어봐 야 쟤 봐 개웃기지않냐진짜 먹네 찍자
3760,기타 괴롭힘 대화,아이고 동네 사람들 며느리가 시어머니 잡네잡아 엄마 정말 왜그러세요 나 약먹는다 그약이 독약인지 내가 어떻게아냐 이약안먹으면 증상이 더 안좋아져요 나는 멀쩡하다 엄마 제발요 어머니때문에 온 가족이 힘들어요 아이고 이년이 이제 나 죽으라고 제사지내네 엄마 왜 그러세요 제발 정신차리세요 동네 사람들 며느리가 시어머니 약먹여 죽여요 죽여 그런거 아니에요 제발
3761,기타 괴롭힘 대화,이게 뭐야 아 연륜 요즘 취미로 하는 뜨개질이야 갑자기 뜨개질 응 하다보니 마음도 좀 차분해지고 온전히 내 시간이라는 생각 때문에 괜찮더라구 아 되게 의외다 이런 거 완벽하게 만드는 것보다 그냥 내가 여기에 시간을 쓰고 집중한다는 게 좋더라구 그럼 이거 다 풀어봐도 돼 어 다시 만드는 것도 의미있는 거잖아 아니 그래도 이건 좀 아니지 않아 야 하지마 다 너를 위해서 그런거야 어차피 많이 만들지도 않았는데 다시 예쁘게 해봐
3762,협박 대화,사람은 한 쪽 신장이 없어도 살 수 있다던데 갑자기 그 얘기는 왜 하는거야 아니 신장 하나 없어도 살 수 있다고 하면 굳이 두개가 필요한가 해서 지금 나한테 하는 말이야 어차피 사정이 이렇게 된 거 니가 하나 떼서 돈이라도 벌어오면 좋잖아 내가 왜 누구를 위해서 그래야 하는건데 누구를 위해서라고 한다면 음 쉽게 설명해줘 니 모든 정보다 우리가 갖고 있는거 알지 그게 뭐가 중요한데 그럼 이제 막 걷기 시작한 니 새끼가 어디에 있는지도 다 알고 있다는 거겠지 뭐 우리 애한테는 손대지마 제발 내가 어떻게 해서든 치 구해올게 너무 오래 기다려줬어 그러니까 그냥 쉽게 가자 잠깐만 자고 일어나면 다 끝나 있을거야 이거 놔 싫어 지금 뭐하는 거야
3763,기타 괴롭힘 대화,김유민 상담사 전화받았습니다 여보세요 여기 길동고객센터 맞나요 네 맞습니다 고객님 무엇이 불편하신가요 아니 저 오늘 받은 택배 상자가 찌그러져서 왔는데요 어떤 상품이십니까 제가 확인해보니 운동화 맞으십니까 네 그런데요 상자가 너무 찌그러져서 왔어요 운동화에 과제 없으시면 환불 교환은 어려우십니다 상자만 찌그러진 것은 환불 교환 사유에 해당되지 않으십니다 아니 뭐 이딴 곳이 다 있어 담당자 바꿔봐 화가 다 나네 고객님 상자 파손도 아니고 일부분 조금 훼손은 고객님 말씀 들어드리기 어렵습니다 아니 너 말고 담당자 바꿔보라고 너같은거 말 듣기 싫다고
3764,직장 내 괴롭힘 대화,미스김 어제 좋은 일 있나봐 요즘 스타일이 죽이는데 그쵸 강과장님 요즘 미스김 남친이 잘 해주나 봐여 갤런 수록 섹시해지네요 네 이쁘게 봐주셔서 감사합니다 미스김 자꾸 이런 모습보이면 우리가 힘들자나 일을 못한다니까 그러게요 자꾸 보고 싶어져서 일에 집중을 할 수 없다니까요 과장님 자꾸 그런 말 하시면 듣기 불쾌합니다 언행을 좀 자제해 주시면 좋겠습니다 아 그래 미스김 고과 평가자가 나인거 모르나 보지 내가 쫙 긁어버리면 미스김도 직장생활 어려울텐데 그래도 되겠어 그러길 원하면 맘대로 하던가 아니요 그런건 아닙니다 전 그저 그저 뭐 일은 못하고 외모 하나만 좋으면서 뭐 그리 비싸게 굴고 난리야 이번 고과에서 두고 보자고 아닙니다 과장님 제가 말 실수 했습니다 죄송합니다
3765,직장 내 괴롭힘 대화,이 사무 처리 이 부분 왜 이렇게 했어요 아 네 말해보세요 어제 컨디션이 안좋아서 실수 한 것 같습니다 본인한테 맡겨진 일 하나도 제대로 못 하는 사람인가요 아뇨 죄송합니다 이렇게 책임감 없는 사람이랑 일 못하겠네요 다른 데에서도 이렇게 책임감 없이 행동하시나요 아닙니다 수정해오겠습니다 모자르다는 소문은 자주 들었는데 정말 그렇네요 죄송합니다
3766,직장 내 괴롭힘 대화,저 부장님 다음주에 연차 좀 쓰려고 하는데요 연차 니가 왜 연차를 써 이 바쁜 와중에 저희 부서 바쁜 시기는 금주로 얼추 마무리되지 않습니까 그걸 니가 왜 판단해 안돼 저 올해 연차 한 번도 사용 못했습니다 회사 놀러오냐 연차같은 소리하네 연차도 동생 권리 중 하나입니다 들어나보자 회사 안 나오고 뭐하려고 하는데 연차사용에 있어 사유는 굳이 밝히지 않아도 되는걸로 알고 있습니다 야 책상 빼 넌 오늘부로 해고야
3767,직장 내 괴롭힘 대화,지은씨 요즘 왜 출근시간이 늦죠 제가 집이 멀어서 원래 분전에 오더니 갑자기 분전에 오고 어찌됐건 정시에 일만 시작할수있으면 언제오든 되는거아닌가요 사회생활 그렇게 하라고 누가 말했어요 아니 분전에 와도 다른게 없더라고요 나이 어이가없네 말대꾸 꼬박꼬박하는거 하며 이런 신입은 또 첨이네 말대답은 아니구요 내일부터 다시 원래대로 분전에 와서 세팅해놔요 일할수있게 네
3768,갈취 대화,야 나이 시계좀사게 돈좀 빌려줘 너 저번에 빌려준거 아직 안갚았잖아 아 그건그거고 좀만 더 빌려줘 안돼 싫어 좋게 말로하니까 만만해보이냐 싫어 돈없어 말로할때 그냥 내놔라 알겠어 얼마나 만원 알았어
3769,갈취 대화,고모 저희 엄마가 이모한테 맡겨두셨다는 돈 받으러 왔습니다 어 그래 정수왔니 근데 무슨 소리야 저희 엄마가 돌아가시기 전에 고모한테 남동생 이름으로 된 통장 아아 그거 아니 니네엄마도 참 웃겨 그걸 왜 꼭 니 이름으로 해서는 네 아니 당연히 아들 이름으로 해서맡겨주신 게 문제가 되나요 고모가 지금은 좀 바쁘거든 니 도장이랑 신분증 두고가면 고모가 찾아서 갖다줄게 아뇨 그 통장을 지금 저한테 주시면 제가 찾아가겠습니다 뭐 참 너 웃긴다 얘 내가 니네 엄마가 맡긴 거 문제 없이 잘 보관해줬으면 어느 정도 내 지분도 있는 거 아니니 네 고모 말씀을 이상하게 하시네요 고모가 맡아주시겠다고 걱정말라고 하셨다면서요 니네 엄마는 죽어서까지 날 답답하게 하는구나 얘 그럼 거기다 대고 싫다하니 하여튼 난 절대 못준다 주세요 저희 어머님이 주신 거 잖아요
3770,갈취 대화,야 저번에 내 셔츠에 오징어짬뽕 쏟아서 세탁비 만원 가져오라했지 어딨어 뭔 셔츠가 만원이야 싯팔 뭐 걍 손세탁하면 되겠구만 뒤질래 지갑 꺼내 춘추 현금 없음 카드 가져갈거야 빙시나 세탁 줄테니까 좀만 해주셈 그럼 아 그것도 비싼데 싯팔
3771,기타 괴롭힘 대화,저기요 조금 조용히 해 주시겠어요 네 조금 조용히 해 달라고요 아 죄송합니다 그런데 카페에서 이야기 하는 게 죄는 아닌 것 같은데요 안 보이세요 공부하고 있잖아요 교양 없이 교양이 없다뇨 공부하는 사람이 옆에 있는 게 뻔히 보이는 데 그렇게 큰 소리로 남자친구랑 싸운 이야기를 하는 게 문화인의 태도예요 말씀이 지나치시네요 공부를 하시려면 도서관엘 가셔야죠 그러니까 남자 친구랑 싸우죠 아주 성격이 드세네 드세 뭐라고요 남의 이야기를 엿들으신 거예요 아니 그렇게 큰 소리로 이야기를 하는데 엿들었다고요 물어보세요 여기 식당 안에 있는 사람들 다 들었을걸요
3772,갈취 대화,얼마 가져왔어 십만원 정도 야 이걸로 새 폰을 어떻게 사 이게 최선이었어 그럼 최선을 다해 맞자 너 제발 때리지만 마일 그럼 내일까지 배로 만들어 와 그걸 어떻게 아 그건 네가 생각해야지 말도 안돼
3773,협박 대화,칼 내려 놓으세요 너가 연륜 무시하고 있잖아 선생님 진정하시고 제 말좀 들어보세요 너 죽여버릴거야 죄송해요 선생님 그래도 이러시면 안돼요 내가 못 할것 같아 자꾸 이러시면 여기 있는 모두가 위험해져요 팔 하나는 못쓰게 해주겠어 경찰 부르겠습니다 어디 한번 해보시던지
3774,기타 괴롭힘 대화,아 개빡치게 왜 길막하고 지랄이야 좁아 죽겠는데 아 뭘 꼬라봐 그러게 왜 내 앞을 막고있어 기분나빠 아니 아 진짜 꼴보기 싫다 너 앞으로 조심해 학교 인생 힘들어 지기 싫으면 조심 좀 하자 알았어
3775,직장 내 괴롭힘 대화,부장님 어 김대리 무슨일이야 저번에 말씀드린 휴가 말인데요 휴가 아아 이걸 어쩌나 그 날 일할 사람이 없어서 내가 반려했어 저 그 날 엄마 간병때문에 저도 어쩔 수 없다고 말씀드렸잖아요 아 그럼 어쩌겠나 자네 말곤 대신 할 사람이 없는데 자네가 이해해 저번에도 그러시고 이번에도 이러시면 저도 너무 힘듭니다 그럼 회사 때려 치우던가 자네 없어도 회사 들어오고 싶다는 사람 줄을 섰어 죄송합니다 그럼 나가봐 다시는 그런소리 하지마 휴가가 애들 장난도 아니고
3776,갈취 대화,야 거기 저요 거기 너 말고 누구 있냐 왜 그러시죠 너 돈좀 있냐 저 돈 없어요 거짓말하지말고 진짜 저 돈 없어요 니가방 뒤져서 나오면 가만히 있지 않는다 동생 가방을 왜 뒤져요
3777,갈취 대화,여보세요 아 거기 학년 반 박정우 대학생 어머니 맞으십니까 네 그런데요 안녕하세요 정우 담임선생님입니다 아 네 안녕하세요 무슨 일이시죠 정우가 무슨 사고라도 쳤나요 아 그게 다름이 아니라 정우가 학교에서 오늘 화장실에서 담배를 피다가 적발이 됬습니다 그래서 부모님께서 학교에 오셔야 할 것 같거든요 아 정우가요 네 당장 이번주에 정우 징계위원회를 열어야 해서요 아네 아니면 제가 잘 처리를 할테니 성의를 보여주세요 정우 대학 입시도 이제 얼마 안남았는데 징계위원회 열리면 어떻게 할 지 걱정이 되네요 아 네 알겠습니다
3778,직장 내 괴롭힘 대화,수현씨 네 국 냉장고가 너무 지저분하다 네에 무슨 네에야 좀 닦으라고 제가요 그럼 여기 어린 여직원이 수현씨밖에 더있어 나때는 알아서 먼저했다 여자가 해야할 일이 있는거야 네 그리고 다음부턴 내가 말하기 전에 먼저 닦아 거슬려 죽겠어 여기가 집도 아니고 직장이고 닦아주고 치워주는 엄마 없으니까 수현씨가 먼저 솔선수범해서 닦아 나이든 과장 부장들이 닦아야겟어 네 요새 젊은 것들이란 편하게 살아서 그런지 희생정신이 없어
3779,협박 대화,너 김디귿이랑 바람 폈냐 뭐 무슨 말도 안 되는 소리야 그럼 도대체 이건 다 뭔데 너가 그걸 어떻게 똑바로 말해 김디귿 이 새끼 도대체 누군데 나도 잘 모르는 사람이야 진정해봐 당신 장모님께 다 말씀드릴거야 이혼해 절대 말하지마 말하면 나이 뛰어내릴거야 지금 뭐하는 짓이야 말하기만 해 나이 죽을거야
3780,협박 대화,빌린 돈 당장 갚아 지금 당장은 돈이 없습니다 내일까지 계좌로 오백 보내 당장 내일까지요 임 돈을 어디서 구해요 안 보내면 시간을 조금만 더 주세요 제가 다음 주까지는 꼭 꼭 구해올게요 안 보내면 너 콩팥 한 쪽은 무사하지 못할 줄 알아 제발 한 번만 봐주세요 죽기 싫으면 내일 저기 앞 뒷골목에서 보자 흐읍흐읍 넵
3781,협박 대화,깜찍한 짓을 하셨네 그게 내가 시킨 게 아니라 위에서 아아 위에서 나를 칼로 찌르라고 시켰다 이 말씀이십니까 그 그래 내가 무슨 이익을 얻자고 널 죽이겠니 그런데 어쩌지 내 생각은 다른데 아니라니까 그 칼 내려놔 어 목숨값은 목숨으로 내 신조가 그래서 말이야 아악 안돼 안되기는 잠깐만 잠깐 네가 시키는 대로 할게 어 어떻게 할까 시키는 대로 간이라도 꺼내줄거야 간 간 내놓는 심정으로 움직일게 어 말만 유해
3782,직장 내 괴롭힘 대화,야 안인턴 너가 일처리를 그 따위로 하니까 내가 부장님한테 혼나잖아 아니 전 그냥 서류정리를 하는 업무인데 제가 서류 내용을 건든게 아니잖아요 야 그럴리가 있냐 먼저 잘한 결과물이 먼저 보여지도록 해야지 미친것아 아니 그런것까지 어떻게 신경써요 아니 나한테 대들어 야 직원들 너희 입다물고 다 야근이야 업무 처리 할게 많을 줄알아 아나 안인턴 진짜 가지가지한다 아니 지금 뭐하시는 건가요 야 홀 없어 당장 일해 귀머거리야 아이고 회사 잘 돌아간다 오냐 어디 끝가지 해보자
3783,협박 대화,죽고 싶어서 환장했어 왜 이렇게 말을 가운데 들어 죄송해요 한 번만 봐주세요 시키는 대로 하라고 했을텐데 죄송합니다 내가 우스워 보이지 그런 거 절대 아닙니다 하 맘 같아선 이 새끼 목을 그어버리고 싶은데 제발 한 번만 봐주세요 잘못 했습니다 한 번만 참아준다 다음 번에는 살아서 나갈 생각 하지 마라 네 정말 감사합니다
