conversation,class
"어제 영예 본 영화 어땠어 수놈 ? 그게 최선인 것 같아. 그래서 말 공상 편 이야, 취미에 관심 말씀 있어? 새로 산 마음 물건 있어? 맞아, 풍치 나도 그랬어. 무덤 하계 거푸집 응, 알겠어. 영광 듣자 하니, 요즘 취미 관련해서 형식 뭐 재밌는 거 있었어 최근 ? 플랜 그거 거푸집 좋은 남성 생각이야. 성인 새로 산 물건 여름철 설계 있어? 어제 본 가망 부 정기 제기 영화 어땠어? 그거 하기 좋은 부류 생각이야. 그거 좋겠다. 그게 마음 최선인 과거 것 같아. 흥미 자형 여름철 그래서 말이야, 취미에 관심 있어? 명예 그게 최선 납골당 예산 인 것 같아 가축 . 그래서 여름철 말이야, 취미 구설 에 관심 있어? 그거 재밌겠다. 기품 그래서 말이야, 취미에 관심 있어? 새로 산 물건 있어? 정말? 어떻게 그렇게 여름철 됐어? 최근 소지품 이번 여름 마음 휴가 부 계획 있어? 이번 여름 휴가 계획 있어? 영예 커피 얘기 한잔할래? 이번 여름 휴가 상품 계획 있어? 어제 하계 본 영화 최근 어땠어?",일반 대화
"정말질문 나 내일 될 긴장돼. 괜찮아, 넌 잘 시작. 줄말이들 ?좋아 하는 화이팅내너무 준비. 연습을 더 해볼까앞 내가 들어줄게 그래 래,도움야 고마워..그럼 지금 한번 ? 내. ,도다행게 개 준비할게가 응? 그게어려워 있어서 . 것 같아발표 에서,사람그럼 했잖아해봐.그래도 가 시간 재볼게. 정말 . 너 같은 친구가너무해볼래 이야. 에이, 당연한고마워거지. 몇!",일반 대화
"야, 나 내일 발표 너무 긴장돼. 괜찮아, 넌 준비 마련 뒤 수놈 잘 했잖아. 그래도 긴박 사람들 앞에서 말하는 사견 게 너무 어려워. 연습을 더 문제 해볼까? 내가 들어줄게. 그래 손 줄래? 정말 고마워. 그럼 지금 한번 해볼래? 내가 질문도 몇 각오 개 지출 준비할게. 응, 납부 그게 도움이 긴박 비렁뱅이 될 똥개 것 같아 선 줄기 . 좋아, 그럼 시작 하 해봐. 내가 시간 재볼 일조 게. 정말 긴박 각오 지대 정도 시초 고마워 행운 . 너 초입 같은 친구가 살붙이 있어서 다행이야 초입 평원 . 에이, 당연한 거지. 화이팅!",일반 대화
"오늘날 오늘 점심 뭐 먹을래? 난 오늘 김치찌개 먹고 싶어. 사람 현생 요즈음 애인 앞 공교육 너는? 나도 좋아! 사람 학교 앞 식당 갈까? 응, 거기 맛있지. 12시 타산 찻집 액운 30분에 만날래 난초 벗 ? 좋아. 주기 수업 불운 끝나고 정문으로 갈게. 혹시 간수 현금 있어? 난 카드만 있는데 그 식당 카드기 고장 났대. 응 현생 , 있어. 내가 먼저 산수 계수 계산하고 천재 나중에 이체해줘. 고마워! 밥 잘 사줄게. 학문 년 아니야, 자리 친구끼리 뭘. 지금 지구 반제 배고프니까 어서 연막 가자. 그래, 빨리 가자!",일반 대화
"오늘 점심 뭐 먹을래? 난 오늘 김치찌개 먹고 싶어. 너는? 나도 좋아! 학교 앞 식당 갈까? 응, 거기 맛있지. 12시 30분에 만날래? 좋아. 학문 끝나고 정문으로 갈게. 혹시 현금 있어? 난 카드만 있는데 그 식당 카드기 고장 났대. 응, 있어. 내가 먼저 계산하고 나중에 이체해줘. 고마워! 밥 잘 사줄게. 아니야, 친구끼리 뭘. 배고프니까 어서 가자. 그래, 빨리 가자!",일반 대화
"에 어떤 책정말 읽었어? 나상실 '노르웨이의..읽으면서을 인해 있는데'과을 감정적좋았어 깊이 있는 이야기야.하는주인공의 내면을 탐구 많은 생각을 하게 해줘 그 책 ! 어떤숲점이 특히 으로? 의 사랑 는,데그리고 그로 읽고 성장하는 감정이 인상유명하지깊어. ,주인공많은 모습을 느꼈어최근",일반 대화
"최근에주인공어떤 책을 ?좋았어나는 '노르웨이의 '을 감정 있는데,특히정말.읽고적으로 깊이 있는 과야. 읽었어의 내면을이야기하는 데 많은 생각을 해줘. 유명하지 책 그! 어떤 점이 탐구? 주인공의 사랑 상실 ,그리고 그로하게인해 성장하는숲모습이 인상 깊어 읽으면서 많은 감정을 느꼈어.",일반 대화
"커피 한잔할래?어제 어땠어 나도 비슷한 있어 응 . 듣자 , 반려동물에 어떻게 해 음악 있어그게 최선 것 ., , 에 대해 어떻게 생각해? 정말? 어떻게 됐어? 그건 그렇고 반려동물 해서 뭐 거 있었어? 응, 괜찮을 것 . 아, 맞다! 에 대해 어떻게 생각해?점심 뭐 ? 본 ? 영화 어땠어?이번 에 시간 ?",일반 대화
"커피 할래?어제 본 영화 어땠어? 나도 경험 응, 알겠어. 듣자 하니, 반려동물에 어떻게 생각해? 듣는 음악 그게 최선 것 같아. , 알겠어. 하니 반려동물에 어떻게 생각해정말? 어떻게 그렇게 됐어 그건 , 해서 뭐 재밌는 거 ? 응, 괜찮을 것 같아. 아, 맞다! 반려동물에 대해 어떻게 생각해? 점심 먹었어? 본 영화 ? 어제 본 ? 이번 주말에 시간 ?",일반 대화
"오늘 날씨 진짜 좋네요. 술방도 잘 들어가요. 그러게요, 날씨가 좋으면 술이 더 맛있는 것 같아요. 오늘 날씨가 술 마시기 딱 좋은 날씨죠. 네, 이럴 때 밖에서 마시고 싶네요.",일반 대화
"오늘 날씨 진짜 좋네요. 술도.잘 좋으면. 그러게요 날씨가 오늘 술이 .맛있는 것 같아요 에서 날씨가 술 마시기 딱,좋은밖날씨죠.더네, 이럴 때 마시고 싶네요들어가요",일반 대화
"점심 사람 뭐 결합 먹었어? 응, 알겠어. 요즘 부지 어디 가봤어? 가족 서적 백금 들은 잘 지내? 가족들은 잘 광명 지내? 가족들은 상기 월 입 잘 지내? 좋은 생각인 것 같아. 정말? 어떻게 그렇게 됐어? 가망 맞아, 나도 식견 그랬어. 인물 요즘 범위 백금 수소 읽고 있는 책 있어 시간 ? 가족들은 잘 지내? 그거 좋겠다. 요즘 어디 가봤어? 바람 나도 그렇게 생각해. 요즘 어디 가봤어? 그래서 어떻게 됐어? 요즘 년 읽고 있는 책 있어? 입장 혈연 요즘 소유 자장 어디 가봤어? 평야 그거 재밌겠다. 응, 권속 알겠어. 좋은 담장 책무 생각인 것 영업 백금 백금 같아 재생 . 영지 좋은 시간 보냈네. 생각해보니, 요즘 사진 관련해서 뭐 재밌는 천추 거 있었어? 요즘 스트레스 받는 일 있어?",일반 대화
"점심 뭐 먹었어? 유대 응, 반야 흙먼지 알겠어 근간 분진 . 백금 요즘 종족 어디 백금 가봤어? 가족 종족 들은 잘 지내? 가족들은 잘 지내? 가족들 일가 은 측 잘 지내? 좋은 백금 백금 생각인 것 같아. 정말? 풍진 어떻게 백금 그렇게 됐어? 맞아 땅 , 나도 그랬어. 요즘 읽고 있는 책 대장부 있어? 감정 가족들은 잘 지내? 그거 좋겠다 가인 . 일족 요즘 영역 어디 가봤어 폐해 ? 나도 연관 분진 주관 그렇게 근간 생각해. 요즘 가인 어디 가봤어? 줄 그래서 어떻게 됐어? 요즘 읽고 있는 예지 책 있어 백금 ? 요즘 어디 가봤어? 광명 그거 재밌겠다 타이밍 . 응, 알겠어. 좋은 생각인 것 같아. 좋은 시간 보냈네. 생각해보니, 요즘 혈족 사진 관련해서 뭐 재밌는 거 있었어? 백금 요즘 스트레스 받는 일 있어?",일반 대화
이번 방학 가 여행 어디로 갈까?로제주도해볼게어때! 항공권 날씨도 좋을 것 좋은. 생각이야? 언제 좋아 있어7월 ??중순어때만나서 이 저렴할 것 요즘3 계획 동안 갈 생각이야? .박 4일 정도면상의좋을알아봐야겠다것 같아. 숙소는 ! 수잡을까? 서쪽이랑 동쪽 나눠서 잡는 게 쯤 같아어디 렌트카도 같아. 내때 일정 며칠 . 주말에갈? 하자.,일반 대화
이번 소유 방학 때 여행 어디로 갈까? 제주도 어때? 요즘 날씨 인 근세 도 좋을 것 같아. 편 좋은 생각이야! 언제 갈 수 기획 경지 있어? 7월 중순쯤 플러스 ? 항공권이 저렴할 것 같아. 며칠 지폐 성 동안 갤런 갈 생각이야? 동정 3박 4일 정도면 좋을 것 같아. 숙소 정기 수량 스케줄 는 어디 예정 로 잡을까? 고도 서쪽이랑 스케줄 동쪽 나눠서 잡는 게 인류 어때 부표 성운 취기 표식 ? 좋아! 연줄 렌트카도 알아봐야겠다. 내가 일정 계획해볼게. 배포 주말에 만나서 상의하자.,일반 대화
치료가 너무 아파요. 이렇게 아파도 괜찮은 건가요? 정말 죄송합니다. 아픔을 최소화할 수 있도록 조치를 취하겠습니다. 그러면 아픔을 덜어줄 방법은 없나요? 추가적인 진통제를 처방하여 아픔을 완화하겠습니다.,일반 대화
취하. 너무치료아파요? 통증 아파도 괜찮은 요?를정말최소죄송합니다가 이렇게을 화할 수 조치 있도록겠습니다.하여그러면 통증을처방덜어줄건가방법은 진통제. 추가적인 없나요를 통증을 완화하겠습니다.,일반 대화
"저기, 학문 겨울용 치아 줄 경비 코트는 어디 있나요? 요즘 날씨가 많이 물 추워져서 원장 따뜻한 코트가 필요해요. 겨울용 코트는 저쪽에 있습니다. 다양한 디자인과 색상이 있으니 고안 선택하기 좋을 거예요. 함께 가볼까요? 제가 추천해줄게요. 경비 잡 네, 치아 감사합니다 고안 ! 근심 표제 어떤 스타일이 좋을지 고민 중이었거든요. 따뜻한 코트 명제 찾는 데 도움 날 을 주셔서 정말 세대 귓바퀴 고마워요. 천만에요, 자두 이쪽으로 선 오세요. 따뜻하고 멋진 코트를 찾는 데 동계 가세 도움이 될 거예요 날 힘 .",일반 대화
", 겨울용 코트는 있나요? 추워져서 따뜻한 가 필요해요. 겨울용 코트는 저쪽 다양한 디자인과 색상 있으니 선택하기 좋을 거예요. 함께 제가 추천해줄게요. 네 감사합니다 스타일 좋을지 고민 이었거든요. 따뜻한 찾는 도움을 주셔서 정말 .천만에요, 으로 오세요. 따뜻하고 멋진 코트 찾는 데 도움 될 .",일반 대화
"도서관에 . 책 은 그럼 5월싶은데요. 네 ,카드나 전화번호연장예약? 010-1234새로5678입니다. ' '습관의 힘'.확인이번사피'스 두 혹시 대출 중이 감사합니다요. 맞아요.에두엔처리 다 힘할완료수 있을까요?회원'' 알려주시겠어요연장'은 의자있나요 있어서 연장이 어렵고, '좀엔스해보니는 가능합니다. '사피엔 '만 2주있으시면더 연장해주세요. 네,스연장시권 반납관심과 일사피 하고입니다. 네있는 권 - 들어온 책 가?코너새로 주에 신간 20여 권이 습관 들어왔습니다. 되었습니다 15일 1층에서 확인해보세요.",일반 대화
"도서관에 있는 책 좀 연장하고 싶은데요. 네, 회원카드나 전화번호 알려주시겠어요? 010-1234-5678입니다. 확인해보니 '습관의 힘'과 '사피엔스' 두 권 대출 중이시네요. 맞아요. 두 권 다 연장할 수 있을까요? '습관의 힘'은 예약자가 있어서 연장이 어렵고, '사피엔스'는 가능합니다. 그럼 '사피엔스'만 2주 더 연장해주세요. 네, 연장 처리 완료되었습니다. 반납일은 5월 15일입니다. 감사합니다. 혹시 새로 들어온 책 있나요? 이번 주에 신간 코너에 20관례 권이 새로 들어왔습니다. 관심 있으시면 1층에서 확인해보세요.",일반 대화
"이번에 새로 나온 스마트폰 봤어? 응, 카메라 성능이 정말 좋더라. 너도 관심 있어? 응, 내 폰이 너무 오래돼서 바꿀 때가 됐거든. 기능이 많이 좋아졌대. 특히 배터리가 오래 간대. 값은 얼마 정도야? 기본형이 100만원대 초반이고, 용량 따라 올라가. 음, 생각보다 비싸네... 할인 이벤트 같은 건 없을까? 다음 달에 대학생 할인 행사 한다고 들었어. 오, 그럼 그때까지 기다려봐야겠다. 정보 고마워! 천만에! 나도 살까 고민 중이야.",일반 대화
"이번에 새로 나온 스마트폰 마음 봤어? 응, 카메라 성능이 각 정말 좋더라. 치아 너도 관심 있어? 응, 내 중용 턱 폰이 너무 오래돼서 현재 바꿀 때가 됐거든. 기능이 많이 영리 좋아졌대. 특히 기대 배터리가 오래 간대. 가격은 얼마 백금 앞길 정도야? 기본형이 앞길 100만원대 초반이고, 악취 용량 따라 마음 차지 올라가. 이목구비 음, 생각보다 비싸네... 백금 할인 이벤트 같은 건 없을까? 다음 법칙 달에 대학생 할인 시 재결 행사 한다고 들었어. 오, 그럼 그때까지 근간 기다려봐야겠다. 정보 고마워 저간 사진기 ! 천만에 자질 ! 수입 송곳니 사진기 읍 년 수확 나도 살까 고민 중이야 재능 .",일반 대화
"저녁 식사 뭐 먹을래?요즘다음에 같이?가자. 내 뭐은,그럴요즘 말 해서재밌는뭐 그랬어거 있었어? .? 있지알겠어 그거 좋은나도생각이야. 새로저녁산 물건 있어? 식사 교통 먹을래? 재밌는 영화 봤어. , 재밌겠다에요즘요즘.재밌는요즘 그럴있어 응, ..영화내 은, 교통. 관심말 ?수응, 괜찮을 것 같아봤어 재밌는 뭐 먹었어? 비슷한 경험 있어.? 스트레스 받는 일 있어 수 있지 맞아, 나도 생각해보니그거 관련교통 관련해서 뭐 ? 거 있었어점심",일반 대화
"점심먹었어 .먹을래? 같이 가자. 은 ? 관련있었어 에재밌는 거다음있었어 수.있지 나도좋은 생각?. 새로 산 물건 있어? 저녁 식사 뭐 ,? 요즘말재밌는.영화 봤어교통 에 . 요즘 재밌는 영화 봤어같아 응,그거?.이야내뭐말은,뭐교통그거 있어 있어? 응, 괜찮을 것 ? 식사 . ? 저녁비슷한요즘경험 있어 요즘 스트레스,받는 일 관심 그럴뭐관련 있지내재밌겠다맞아먹을래 나도 그랬어.그럴생각해보니, 요즘 교통 수해서알겠어뭐 재밌는 거 해서?",일반 대화
오늘 저녁에 어때해? 특별한 레스토랑7시 없어저녁 ?은 레스토랑 . 먹을래?먹을까좋아어때 . ? 계획 생긴 같이 뭐왜 괜찮아어디서레스토랑몇 시에 만날까? 이탈리안 .? 좋아 .어디서 만날까? 앞에서에 바로 7시? 알았어. 만날까 새로 앞에서?보자.,일반 대화
오늘만날까저녁에 해? 특별한 좋아은에서 . 왜? 같이 저녁 먹을래? 보자.바로어디서 먹을까?만날까새로 생긴 이탈리안몇레스토랑 어때없어 괜찮아. 시에 어때 ??. 어디서 계획레스토랑 ? ?뭐레스토랑앞앞 . 만날까7시에서알았어? 7시에 . 좋아,일반 대화
"새로운 생겼어? ? 요즘, 에 좋아해?같이커피 한잔할래? 좋아 보인다!취미새로운 생겼어흥미로운데 다음인테리어? 가자. 요즘 ? 있는음악책 있어? 주말에 뭐했어? 저녁요즘인 것이야 . 주말 같아뭐했어? 에 듣는. 있어 말정말 어떻게 오늘 됐어? 그런데 정말 것요즘 인?생각해서 뭐나재밌는 거취미있었어그런데 식사 뭐 먹을래? 좋은 생각인 인테리어 같아 좋아 보인다! 듣자 하니, 인테리어 좋아해? 좋은 관련어때 요즘 같아? 그렇게 날씨 것.?읽고?,어떻게좋은그렇게 됐어? 말이야, 인테리어 관련해서 뭐생각재밌는 거 있었어?",일반 대화
"새로운 취미 생겼어 때 ? 흥미로운데? 나 요즘, 상담 인테리어 좋아해? 대장부 연계 제물 커피 한잔할래? 좋아 인식 보인다! 새로운 취미 앞길 생겼어? 다음에 같이 현금 남자 가자. 제물 요즘 읽고 있는 책 상관관계 있어? 주말에 뭐했어? 좋은 정신 생각인 것 같아. 주말에 관계 뭐했어? 요즘 듣는 음악 있어? 미래 정말? 재생 어떻게 그렇게 됐어? 그런데 말이야, 요즘 인테리어 질소 연계 수놈 관련해서 뭐 재밌는 거 있었어? 동정 뒤 저녁 식사 뭐 인식 먹을래? 좋은 풍류 음률 생각인 것 편 황소 같아. 심판 음률 좋아 보인다! 듣자 하니, 인테리어 좋아해? 상호 좋은 생각인 것 같아. 오늘 날씨 어때? 성인 정말? 어떻게 미래 그렇게 됐어? 그런데 인 금일 말이야, 의무 요즘 인테리어 관련해서 소 뭐 재밌는 거 있었어?",일반 대화
