idx,class,conversation
4122,일반 대화,"음식이 너무 늦게 나왔어요.
정말 죄송합니다. 주방에서 조리 시간이 길어진 것 같습니다.
그럼 이 음식을 빨리 가져다줄 수 있나요?
네, 바로 서빙하겠습니다. 기다려 주셔서 감사합니다."
4123,일반 대화,"안녕하세요, 계약 갱신에 대해 이야기할 수 있을까요?
네, 안녕하세요. 계약 갱신에 대해 얘기해 보죠.
이번에 월세를 조금 인상하려고 하는데 괜찮으신가요?
네, 괜찮습니다. 얼마를 인상할 예정인가요?"
4124,일반 대화,"요가 해봤어?
응, 유연성 좋아지는 게 느껴져.
명상 효과도 있지?
맞아, 마음도 편안해져."
4125,일반 대화,"버스 정류장은 어디쯤 있나요?
여기서 오른쪽으로 5분쯤 가면 나와요.
도와주셔서 감사합니다.
천만에요."
4126,일반 대화,"오늘은 어디 가?
그냥 동네 산책 중이야.
혼자서 산책하는 거야?
응, 오늘은 혼자 걷고 싶어서.
그럼 오늘 날씨도 좋으니까 기분 좋겠다.
맞아, 밖에 나가니까 기분이 한결 나아.
산책하면서 마음도 편안해지는 것 같아.
그럼 계속 걸으면서 여유를 느껴보자."
4127,일반 대화,"요즘 재즈 많이 듣고 있어.
재즈! 그럼 어떤 아티스트 좋아해?
마일스 데이비스랑 존 콜트레인 좋아해.
멋지다, 두 아티스트 다 정말 유명하지.
맞아, 재즈의 깊이를 알게 해준 사람들.
마일스의 트럼펫 소리는 정말 특별해.
정말 감동적이지, 재즈는 깊이가 느껴져.
재즈는 들을수록 빠져들어."
4128,일반 대화,"이번에 나온 BTS의 신곡 들어봤어?
응, 너무 좋더라!
뮤직비디오도 엄청 멋졌어.
그렇지! 비주얼도 너무 신경 쓴 느낌이야.
BTS는 항상 새로운 시도를 하는 것 같아.
맞아, 음악과 영상미가 정말 완벽해.
그럼 너는 어떤 곡이 제일 좋아?
나는 'Dynamite'가 아직도 최고야."
4129,일반 대화,"오늘 점심 뭐 먹을까?
라면 어때? 간단하고 맛있잖아.
좋아! 김치도 같이 먹자.
그럼 내가 끓일게."
4130,일반 대화,"배고프지 않아요? 뭐 먹을까요?
저는 핫도그 먹고 싶어요.
그럼 저도 핫도그요!
여기 핫도그 진짜 맛있어요."
4131,일반 대화,"선생님, 이 문제 어떻게 풀어요?
이 문제는 먼저 공식을 확인하고 풀면 돼요.
그럼 이 식을 어떻게 변형하나요?
변형 방법은 이렇게 하면 돼요."
4132,일반 대화,"다들 술 잘 마시네요. 저는 조금 약한데.
괜찮아요, 무리하지 말고 천천히 마시세요.
그럼 저는 물도 자주 마실게요.
좋아요, 물도 같이 마시면 더 좋죠."
4133,일반 대화,"어제 보다 오늘은 좀 나아진 것 같아요.
그렇다면 회복이 잘 되고 있다는 증거입니다.
그러면 내일은 퇴원이 가능할까요?
조금 더 지켜봐야 하지만, 퇴원이 가능할 수도 있습니다."
4134,일반 대화,"대출을 연체하고 있는데, 어떻게 해결할 수 있을까요?
연체가 발생하면 우선 고객님과 연락을 취하여 상환 계획을 조정하는 방법을 제시합니다.
상환 계획을 변경할 수 있나요?
네, 상환 기간을 재조정할 수 있습니다. 다만, 연체 이자가 부과될 수 있습니다."
4135,일반 대화,"뮤직비디오 자주 봐?
네, 최근엔 꼭 뮤직비디오도 같이 봐.
그럼 좋아하는 뮤직비디오 있어?
BTS의 'Dynamite' 뮤직비디오가 정말 인상 깊었어.
그 뮤직비디오는 정말 화려하더라.
맞아, 댄스와 스타일이 완벽해.
MV를 보면 음악이 더 와닿는 것 같아.
뮤직비디오도 음악의 중요한 부분인 것 같아."
4136,일반 대화,"그림 그릴 때 음악 들어?
항상 들어! 집중 잘 돼.
나도 들어봐야겠다.
클래식 추천해줄게."
4137,일반 대화,"이번 동아리 활동 언제 시작해?
다음 주부터 시작이야. 준비물 체크해두었어?
아직 안 했어. 뭐 준비해야 돼?
일단 노트북이랑 개인적인 아이템 준비하면 돼."
4138,일반 대화,"이 장난감은 무엇으로 구성되어 있나요?
이 장난감은 나무로 만들어진 블록으로, 창의력을 자극해요.
오, 정말 좋은 장난감 같아요.
네, 아이들이 안전하게 놀 수 있어요."
4139,일반 대화,"주차된 차랑 너무 가까워서 불안해.
괜찮아, 조금만 앞으로 나가면 돼.
조금만 더 조심해서 하면 돼.
알았어, 고마워."
4140,일반 대화,"요즘 체력이 너무 떨어졌어.
운동 안 한 지 오래됐지?
응, 다시 시작해야 할 것 같아.
그럼 같이 하자!"
4141,일반 대화,"약을 먹고도 상태가 나아지지 않아요.
약물이 효과가 없었나 봅니다. 다른 치료 방법을 고려해 보겠습니다.
그럼 어떤 치료를 받으면 좋을까요?
좀 더 강력한 치료법을 사용하여 상태를 개선하겠습니다."
4142,일반 대화,"약은 언제 다시 먹어야 하나요?
약은 아침, 점심, 저녁 식사 후에 복용하시면 됩니다.
그럼 지금 복용해야 할 약은 없나요?
지금은 복용할 약이 없습니다."
4143,일반 대화,"과제 다 했어?
아직이야. 너무 많아.
나도 겨우 끝냈어.
우리 같이 도서관 갈래?"
4144,일반 대화,"사진 찍자! 이 풍경 너무 예쁘다.
응, 사진 잘 나올 것 같아!
우리가 다 같이 찍자.
그럼 여기서 셀카 한 장 찍자!"
4145,일반 대화,"상환이 지연되고 있어 추가적인 연체료가 부과됩니다. 즉시 상환을 해주세요.
연체료는 감당하기 힘듭니다. 시간을 조금만 더 주세요.
연체료가 계속 쌓이면 법적 조치가 있을 수 있습니다. 빠른 상환이 필요합니다.
알겠습니다. 빠르게 준비하겠습니다."
4146,일반 대화,"이 퍼즐은 뭐가 다른가요?
이 퍼즐은 입체적으로 조립할 수 있어요.
오, 정말 흥미로워요! 나이 제한은 있나요?
6세 이상이 적당해요."
4147,일반 대화,"이번 회의의 주요 안건은 뭐야?
우선, 예산 문제를 먼저 다뤄야 해.
예산 문제라면, 어떤 부분에서 문제가 발생했어?
프로젝트 비용 초과 문제가 있었어.
그럼 예산 조정이 필요하겠네.
맞아, 일부 항목을 재조정해야 할 것 같아.
그럼 조정안을 준비해서 다시 회의할 때 논의하자.
응, 조정안을 준비할게."
4148,일반 대화,"술 마실 때 제일 좋아하는 안주는 뭐예요?
저는 치킨이랑 떡볶이를 좋아해요.
저는 오징어 튀김이랑 소시지가 최고죠.
둘 다 좋네요! 오늘은 치킨 시켜볼까요?"
4149,일반 대화,"이 놀이기구 진짜 재밌었어!
맞아, 처음 타보는 거라 정말 신났어.
다음엔 뭐 탈까?
그럼 회전목마 타자!"
4150,일반 대화,"주말에 뭐 할 거야?
이번 주말엔 친구들이랑 여행 갈 예정이야.
어디로 가?
강원도 쪽으로 가기로 했어.
아, 강원도! 거기 좋은 곳 많지.
응, 자연경관이 정말 멋있더라.
그럼 사진도 많이 찍을 거야?
물론! 사진 찍는 걸 좋아해서 다 담을 거야."
4151,일반 대화,"점심 뭐 드실래요?
오늘은 간단하게 김밥 어때요?
좋아요, 나도 그거 먹고 싶었어요.
그럼 같이 나가요."
4152,일반 대화,"선생님, 이 단어 뜻이 뭐예요?
그 단어는 '행복하다'라는 뜻이에요.
아, 그럼 이 문장은 어떻게 해석하죠?
이 문장은 '나는 행복하다'라는 뜻이에요."
4153,일반 대화,"오늘 운동했어?
응, 아침에 헬스 다녀왔어.
부지런하다! 무슨 운동했어?
웨이트랑 유산소 조금 했어."
4154,일반 대화,"휴대폰을 떨어뜨린 것 같은데 못 보셨나요?
아까 저쪽에서 뭔가 본 것 같아요.
정말요? 가서 확인해볼게요.
네, 행운을 빌어요."
4155,일반 대화,"오늘 체육시간에 축구할까?
좋지! 내가 골키퍼 할게.
그럼 나는 수비 맡을게.
좋아, 오늘 한 번 제대로 해보자."
4156,일반 대화,"오늘 회의 안건은 뭐였죠?
신제품 마케팅 전략 논의입니다.
자료는 다들 공유 받으셨나요?
네, 확인했습니다."
4157,일반 대화,"선배, 이 동아리에 들어오길 잘한 것 같아요.
나도 그랬어, 진짜 많은 걸 배울 수 있었어.
저도 더 열심히 활동할게요.
그럼 함께 성장해가자!"
4158,일반 대화,"아침으로 보통 뭐 먹어?
보통 시리얼 먹어.
시리얼! 어떤 맛 좋아해?
초코 시리얼이랑 과일 시리얼 좋아해.
아침에 간단하게 먹기에 딱 좋지.
맞아, 빠르고 간편해서 좋아.
그럼 시리얼은 우유에 먹어?
응, 우유랑 먹으면 더 맛있어."
4159,일반 대화,"스트레칭은 꼭 해야 돼.
맞아, 안 하면 다리 당겨.
특히 운동 전엔 중요하지.
부상 예방에도 좋아."
4160,일반 대화,"집에서 자주 만드는 음식 있어?
응, 김치찌개 자주 만들어.
오, 김치찌개! 어떤 맛으로 만들어?
좀 맵고 짭짤한 맛으로 만들어.
김치찌개는 진짜 집밥의 대표적인 음식이지.
맞아, 국물이 정말 맛있어.
그럼 고기나 두부 넣어서 만들어?
보통 돼지고기랑 두부 넣어서 해."
4161,일반 대화,"이 자료 언제까지 제출해야 하죠?
그 자료는 이번 주 금요일까지 제출하면 돼요.
그럼 금요일까지 준비해서 보낼게요.
좋아요, 꼭 마감 전에 제출해 주세요."
4162,일반 대화,"지금 출차하려는데 차가 너무 많다.
그래도 금방 빠져나갈 수 있을 거야.
저 앞에 차가 나가니까 따라가면 될 것 같아.
좋은 생각이네, 저 앞에 나가면 훨씬 빨리 나갈 수 있을 것 같아."
4163,일반 대화,"오늘은 좀 몸이 더 아파요.
불편하시면 말씀해 주세요. 처방해드릴 약이 있을 수 있습니다.
그럼 약을 다시 먹으면 나을까요?
네, 약을 복용하시면 통증이 조금 완화될 수 있습니다."
4164,일반 대화,"점심 뭐 드실래요?
오늘은 간단하게 김밥 어때요?
좋아요, 나도 그거 먹고 싶었어요.
그럼 같이 나가요."
4165,일반 대화,"이자율이 너무 높은 것 같아요.
이자율은 신용도에 따라 달라집니다. 더 낮은 이자율을 원하시면 신용등급을 개선해야 합니다.
그럼 이자율을 낮출 방법이 있나요?
가능한 방법으로 신용도를 개선하거나 다른 조건을 협상할 수 있습니다."
4166,일반 대화,"이번 회의의 주요 안건은 뭐야?
우선, 예산 문제를 먼저 다뤄야 해.
예산 문제라면, 어떤 부분에서 문제가 발생했어?
프로젝트 비용 초과 문제가 있었어.
그럼 예산 조정이 필요하겠네.
맞아, 일부 항목을 재조정해야 할 것 같아.
그럼 조정안을 준비해서 다시 회의할 때 논의하자.
응, 조정안을 준비할게."
4167,일반 대화,"지난 회의에서 정리된 내용입니다.
수정사항은 빨간 글씨로 표시했어요.
그럼 먼저 보고서부터 검토하겠습니다.
네, 발표 부탁드립니다."
4168,일반 대화,"이번 주 주말에 놀러 갈래?
좋아! 어디 가고 싶은데?
해운대 가고 싶어.
그래, 거기 좋다!"
4169,일반 대화,"오늘 회의는 몇 시에 시작이죠?
오후 2시에 시작해요. 회의실 B에서 해요.
네, 감사합니다. 발표자료 준비해둘게요.
네, 수고 많으세요!"
4170,일반 대화,"어제 먹은 떡볶이 진짜 맛있었어.
어디서 샀어?
신촌에 있는 분식집이야.
나도 가보고 싶다!"
4171,일반 대화,"오늘 체육 시간 어땠어?
축구 했는데 완전 재미있었어.
나도 축구 좋아해! 누구랑 했어?
친구들이랑 했어."
4172,일반 대화,"회의록은 누가 정리하실 건가요?
제가 오늘 정리하겠습니다.
감사합니다. 메일로 공유 부탁드릴게요.
네, 회의 끝나고 바로 보내드릴게요."
4173,일반 대화,"너 이 가수 콘서트 가봤어?
응, 작년에 갔었지!
어땠어? 라이브 잘해?
진짜 잘하더라. 감동이었어."
4174,일반 대화,"이 근처에 편의점 있어요?
저 골목 안으로 들어가면 하나 있어요.
아, 고맙습니다!
별말씀을요."
4175,일반 대화,"김 대리님, 보고서는 언제까지 제출해야 하나요?
내일까지 부탁드려요.
네, 오늘 밤까지 마무리할게요.
도와드릴 거 있으면 말씀 주세요."
4176,일반 대화,"오늘 술자리가 이렇게 좋을 줄 몰랐어요.
맞아요, 이런 자리는 자주 오는 게 아니죠.
진짜요, 일상이 너무 바빠서 이런 자리를 자주 못 가요.
그렇죠, 이렇게 다들 모여서 이야기하는 게 중요하죠."
4177,일반 대화,"스케치북 다 썼어?
응, 벌써 다 채웠어.
와 대단하다! 다음은 어떤 걸 그릴 거야?
이번엔 인물화 도전하려고."
4178,일반 대화,"상태가 매우 위중하므로 집중적인 치료가 필요합니다.
그럼 지금 당장 치료를 시작해야 하나요?
네, 지금 바로 치료를 시작해야 합니다.
알겠습니다. 치료가 잘 되도록 협조하겠습니다."
4179,일반 대화,"오늘 회의 준비 다 했어?
응, 자료는 다 준비했어.
좋아, 발표는 누가 할 거야?
내가 할게, 발표는 내가 맡았어.
그럼 발표 시간은 얼마나 할 예정?
10분 정도로 할 계획이야.
그럼 회의 끝나고 피드백 받을 시간도 있어?
응, 발표 후에 의견을 듣는 시간을 가질 거야."
4180,일반 대화,"이번 행사 어떻게 준비하고 있나요?
행사 준비는 분담해서 하고 있어.
저도 조금 도와줄까요?
네, 준비물 체크랑 홍보 좀 도와주면 좋아."
4181,일반 대화,"주문한 메뉴가 잘못 나왔어요.
정말 죄송합니다. 다시 확인해서 맞게 드리겠습니다.
그럼 잘못 나온 메뉴는 어떻게 해야 하나요?
잘못 나온 메뉴는 그대로 두시고, 새로 주문하신 메뉴를 준비해 드리겠습니다."
4182,일반 대화,"이 장난감 자동차는 어떻게 작동하나요?
이 자동차는 리모컨으로 조작할 수 있어요.
오, 그럼 아이가 좋아할 것 같아요.
네, 아주 재미있고 인기 있는 제품이에요."
4183,일반 대화,"힙합 좋아해?
응, 요즘 드레이크 음악 자주 들어.
아, 드레이크! 그럼 트래비스 스콧도 좋아할 거 같아.
맞아, 트래비스 스콧도 잘 듣지.
힙합의 그 리듬이 참 좋아.
그렇지, 에너지 넘치는 게 매력적이야.
요즘에는 어떤 곡이 가장 좋아?
드레이크의 'Hotline Bling'이 아직도 좋아."
4184,일반 대화,"동생아, 내 컴퓨터 또 썼지?
응... 미안. 숙제 좀 하느라.
다음부턴 꼭 물어보고 써.
알겠어, 형."
